2015-10-11 06:30:00,94.0
2015-10-12 04:00:00,93.6
2015-10-12 04:30:00,93.7
2015-10-12 05:00:00,93.7
2015-10-12 05:30:00,93.8
2015-10-12 06:00:00,93.8
2015-10-12 06:30:00,93.8
2015-10-13 04:00:00,92.8
2015-10-13 04:30:00,92.9
2015-10-13 05:00:00,92.9
2015-10-13 05:30:00,93.1
2015-10-13 06:00:00,93.2
2015-10-13 06:30:00,93.3
2015-10-14 05:00:00,92.1
2015-10-14 05:30:00,92.3
2015-10-14 06:00:00,92.5
2015-10-14 06:30:00,92.7
2015-10-17 05:00:00,92.6
2015-10-17 05:30:00,92.6
2015-10-17 06:30:00,92.5
2015-10-18 04:00:00,92.6
2015-10-18 04:30:00,93.0
2015-10-18 05:00:00,93.3
2015-10-18 05:30:00,93.5
2015-10-18 06:00:00,93.5
2015-10-18 06:30:00,93.5
2015-10-19 04:00:00,93.5
2015-10-19 04:30:00,93.6
2015-10-19 05:00:00,93.7
2015-10-19 05:30:00,93.7
2015-10-19 06:00:00,93.8
2015-10-19 06:30:00,93.7
2015-10-20 04:00:00,94.1
2015-10-20 04:30:00,94.1
2015-10-20 05:00:00,94.1
2015-10-20 05:30:00,94.1
2015-10-20 06:00:00,94.2
2015-10-20 06:30:00,94.0
2015-10-21 04:00:00,93.4
2015-10-21 04:30:00,93.8
2015-10-21 05:00:00,93.8
2015-10-21 05:30:00,94.0
2015-10-21 06:00:00,94.2
2015-10-21 06:30:00,94.2
2015-10-22 05:00:00,92.3
2015-10-22 05:30:00,92.3
2015-10-22 06:00:00,92.6
2015-10-22 06:30:00,92.8
2015-10-23 04:00:00,93.5
2015-10-23 04:30:00,93.6
2015-10-23 05:00:00,93.8
2015-10-23 05:30:00,94.0
2015-10-23 06:00:00,94.0
2015-10-23 06:30:00,94.0
2015-10-24 04:00:00,92.7
2015-10-24 04:30:00,92.7
2015-10-24 05:00:00,93.0
2015-10-24 05:30:00,93.0
2015-10-24 06:00:00,92.8
2015-10-24 06:30:00,92.8
2015-10-28 04:00:00,94.2
2015-10-28 04:30:00,94.1
2015-10-28 05:00:00,94.2
2015-10-28 05:30:00,94.2
2015-10-28 06:00:00,94.2
2015-10-28 06:30:00,94.2
2015-10-29 04:00:00,94.0
2015-10-29 04:30:00,94.0
2015-10-29 05:00:00,94.3
2015-10-29 05:30:00,94.3
2015-10-29 06:00:00,94.4
2015-10-29 06:30:00,94.5
2015-10-30 04:00:00,94.3
2015-10-30 04:30:00,94.4
2015-10-30 05:00:00,94.6
2015-10-30 05:30:00,94.6
2015-10-30 06:00:00,94.7
2015-10-30 06:30:00,94.7
2015-10-31 04:00:00,93.8
2015-10-31 04:30:00,93.8
2015-10-31 05:00:00,94.1
2015-10-31 05:30:00,94.0
2015-10-31 06:00:00,94.3
2015-10-31 06:30:00,94.2
2015-11-01 04:00:00,93.8
2015-11-01 04:30:00,93.8
2015-11-01 05:00:00,93.8
2015-11-01 05:30:00,93.8
2015-11-01 06:00:00,93.8
2015-11-01 06:30:00,93.8
2015-11-02 04:00:00,93.9
2015-11-02 04:30:00,94.0
2015-11-02 05:00:00,93.9
2015-11-02 05:30:00,94.0
2015-11-02 06:00:00,94.0
2015-11-02 06:30:00,94.1
2015-11-03 04:00:00,94.3
2015-11-03 04:30:00,94.5
2015-11-03 05:00:00,94.5
2015-11-03 05:30:00,94.7
2015-11-03 06:00:00,94.7
2015-11-03 06:30:00,94.9
2015-11-04 04:00:00,94.9
2015-11-05 04:00:00,94.8
2015-11-05 04:30:00,94.7
2015-11-06 04:00:00,94.9
2015-11-08 04:00:00,94.1
2015-11-08 04:30:00,94.0
2015-11-08 05:00:00,94.0
2015-11-08 05:30:00,94.0
2015-11-08 06:00:00,94.1
2015-11-08 06:30:00,94.1
2015-11-09 04:00:00,94.4
2015-11-09 04:30:00,94.5
2015-11-09 05:00:00,94.3
2015-11-09 05:30:00,94.4
2015-11-09 06:00:00,94.3
2015-11-09 06:30:00,94.2
2015-11-14 04:00:00,94.9
2015-11-14 04:30:00,94.9
2015-11-14 06:00:00,94.9
2015-11-15 04:00:00,93.2
2015-11-15 04:30:00,93.3
2015-11-15 05:00:00,93.3
2015-11-15 05:30:00,92.1
2015-11-17 04:00:00,92.7
2015-11-17 04:30:00,92.6
2015-11-17 05:00:00,92.6
2015-11-17 05:30:00,93.3
2015-11-17 06:00:00,93.6
2015-11-17 06:30:00,93.7
2015-11-18 04:00:00,94.3
2015-11-18 04:30:00,94.4
2015-11-18 05:00:00,94.4
2015-11-18 05:30:00,94.4
2015-11-18 06:00:00,94.4
2015-11-18 06:30:00,94.4
2015-11-19 04:00:00,94.8
2015-11-19 04:30:00,94.9
2015-11-19 05:00:00,94.9
2015-11-20 04:00:00,94.3
2015-11-20 04:30:00,94.5
2015-11-20 05:00:00,94.5
2015-11-20 05:30:00,94.5
2015-11-20 06:00:00,94.5
2015-11-20 06:30:00,94.4
2015-11-21 04:00:00,94.7
2015-11-21 04:30:00,94.7
2015-11-21 05:00:00,94.7
2015-11-21 05:30:00,94.6
2015-11-21 06:00:00,94.7
2015-11-21 06:30:00,94.8
2015-11-22 04:00:00,94.7
2015-11-22 04:30:00,94.9
2015-11-22 05:00:00,94.9
2015-11-22 05:30:00,94.9
2015-11-22 06:00:00,94.9
2015-11-24 04:00:00,93.4
2015-11-24 04:30:00,93.7
2015-11-24 06:00:00,92.2
2015-11-24 06:30:00,93.3
2015-11-27 04:00:00,94.7
2015-11-27 04:30:00,94.7
2015-11-27 05:00:00,94.6
2015-11-27 05:30:00,94.6
2015-11-27 06:00:00,94.5
2015-11-27 06:30:00,94.3
2015-11-28 04:00:00,94.5
2015-11-28 04:30:00,94.3
2015-11-28 05:00:00,94.2
2015-11-28 05:30:00,94.3
2015-11-28 06:00:00,94.1
2015-11-28 06:30:00,94.1
2015-11-29 04:00:00,94.2
2015-11-29 04:30:00,94.3
2015-11-29 05:00:00,94.1
2015-11-29 05:30:00,94.1
2015-11-29 06:00:00,93.9
2015-11-29 06:30:00,93.6
2015-11-30 04:00:00,94.8
2015-11-30 04:30:00,94.8
