  date      time  , SVP87014, SVP87014, SVP6B013, SVP6B013, SVP86008, SVP86008, SVP10854, SVP10854, SVP87025, SVP87025, SVP87028, SVP87028, SVP10937, SVP10937, SVP84005, SVP84005,
dd/mm/yy  hh:mm:ss, A  cm/hr, B  cm/hr, C  cm/hr, D  cm/hr, E  cm/hr, F  cm/hr, M  cm/hr, N  cm/hr, W  cm/hr, X  cm/hr, c  cm/hr, d  cm/hr, i  cm/hr, j  cm/hr, o  cm/hr, p  cm/hr,
06/07/15  13:15:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
07/07/15  00:00:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
07/07/15  00:15:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
07/07/15  00:30:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
07/07/15  00:45:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
07/07/15  01:00:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
07/07/15  01:15:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
06/07/15  15:45:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
06/07/15  16:00:00,     0.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
06/07/15  16:15:00,    -3.00,     2.37,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
06/07/15  16:30:00,    -2.93,     2.50,         ,         ,         ,         ,         ,         ,     3.46,     5.30,
06/07/15  16:45:00,    -2.69,     3.16,         ,         ,         ,         ,         ,         ,     3.45,     5.31,
06/07/15  17:00:00,    -2.50,     2.72,         ,         ,         ,         ,         ,         ,     3.01,     9.12,
06/07/15  17:15:00,    -2.37,     2.54,         ,         ,         ,         ,         ,         ,     2.62,     9.93,
06/07/15  17:30:00,    -2.41,     2.76,         ,         ,         ,         ,         ,         ,     2.75,     9.64,
06/07/15  17:45:00,    -2.18,     3.04,         ,         ,         ,         ,         ,         ,     3.17,    10.48,
06/07/15  18:00:00,    -2.02,     3.00,         ,         ,         ,         ,         ,         ,     3.05,    10.11,
06/07/15  18:15:00,    -1.97,     3.31,         ,         ,         ,         ,         ,         ,     3.02,     9.98,
06/07/15  18:30:00,    -1.96,     3.06,         ,         ,         ,         ,         ,         ,     2.62,     8.83,
06/07/15  18:45:00,    -1.93,     3.11,         ,         ,         ,         ,         ,         ,     2.85,     9.94,
06/07/15  19:00:00,    -1.85,     3.18,         ,         ,         ,         ,         ,         ,     2.73,     9.29,
06/07/15  19:15:00,    -2.00,     3.07,         ,         ,         ,         ,         ,         ,     2.72,     8.83,
06/07/15  19:30:00,    -1.92,     3.12,         ,         ,         ,         ,         ,         ,     2.68,     9.33,
06/07/15  19:45:00,    -2.18,     2.41,         ,         ,         ,         ,         ,         ,     2.54,     9.27,
06/07/15  20:00:00,    -2.12,     3.11,         ,         ,         ,         ,         ,         ,     2.57,     9.49,
06/07/15  20:15:00,    -1.94,     3.06,         ,         ,         ,         ,         ,         ,     2.55,     9.90,
06/07/15  20:30:00,    -1.93,     2.60,         ,         ,         ,         ,         ,         ,     2.34,     8.76,
06/07/15  20:45:00,    -1.94,     2.85,         ,         ,         ,         ,         ,         ,     2.41,     9.29,
06/07/15  21:00:00,    -2.08,     2.72,         ,         ,         ,         ,         ,         ,     2.44,     9.41,
06/07/15  21:15:00,    -2.00,     2.97,         ,         ,         ,         ,         ,         ,     2.34,     8.86,
06/07/15  21:30:00,    -2.07,     2.58,         ,         ,         ,         ,         ,         ,     2.61,     9.09,
06/07/15  21:45:00,    -2.09,     2.95,         ,         ,         ,         ,         ,         ,     2.37,     9.57,
06/07/15  22:00:00,    -2.04,     3.01,         ,         ,         ,         ,         ,         ,     2.34,     9.53,
06/07/15  22:15:00,    -1.92,     2.92,         ,         ,         ,         ,         ,         ,     2.37,     9.21,
06/07/15  22:30:00,    -2.01,     2.76,         ,         ,         ,         ,         ,         ,     2.49,     8.94,
06/07/15  22:45:00,    -1.96,     2.87,         ,         ,         ,         ,         ,         ,     2.45,     9.81,
06/07/15  23:00:00,    -1.89,     3.09,         ,         ,         ,         ,         ,         ,     2.21,     9.43,
06/07/15  23:15:00,    -1.85,     2.75,         ,         ,         ,         ,         ,         ,     2.47,    10.23,
06/07/15  23:30:00,    -1.81,     2.94,         ,         ,         ,         ,         ,         ,     2.20,     9.45,
06/07/15  23:45:00,    -1.80,     2.62,         ,         ,         ,         ,         ,         ,     2.34,     9.90,
06/07/15   maximum,     0.00,     3.31,         ,         ,         ,         ,         ,         ,     3.46,    10.53,
06/07/15   minimum,    -3.00,     0.00,         ,         ,         ,         ,         ,         ,     0.00,     0.00,
06/07/15   average,    -2.03,     2.21,         ,         ,         ,         ,         ,         ,     2.51,     6.98,
07/07/15  00:00:00,    -1.79,     2.71,         ,         ,         ,         ,         ,         ,     2.46,     9.77,
07/07/15  00:15:00,    -1.77,     2.64,         ,         ,         ,         ,         ,         ,     2.32,     9.40,
07/07/15  00:30:00,    -1.68,     2.79,         ,         ,         ,         ,         ,         ,     2.44,     8.59,
07/07/15  00:45:00,    -1.62,     2.98,         ,         ,         ,         ,         ,         ,     2.32,     9.39,
07/07/15  01:00:00,    -1.62,     2.99,         ,         ,         ,         ,         ,         ,     2.20,     9.20,
07/07/15  01:15:00,    -1.52,     2.88,         ,         ,         ,         ,         ,         ,     2.22,     9.52,
07/07/15  01:30:00,    -1.55,     3.07,         ,         ,         ,         ,         ,         ,     2.85,     9.66,
07/07/15  01:45:00,    -1.58,     2.82,         ,         ,         ,         ,         ,         ,     2.77,     9.50,
07/07/15  02:00:00,    -1.43,     2.89,         ,         ,         ,         ,         ,         ,     2.74,     9.28,
07/07/15  02:15:00,    -1.50,     2.97,         ,         ,         ,         ,         ,         ,     2.74,     9.36,
07/07/15  02:30:00,    -1.49,     2.66,         ,         ,         ,         ,         ,         ,     2.62,     9.06,
07/07/15  02:45:00,    -1.38,     2.93,         ,         ,         ,         ,         ,         ,     2.75,     9.56,
07/07/15  03:00:00,    -1.40,     3.08,         ,         ,         ,         ,         ,         ,     2.73,     9.54,
07/07/15  03:15:00,    -1.44,     2.91,         ,         ,         ,         ,         ,         ,     2.68,     9.77,
07/07/15  03:30:00,    -1.41,     2.87,         ,         ,         ,         ,         ,         ,     2.48,     9.28,
