  date      time  , SVP10724, SVP10724, SVP11085, SVP11085, SVP11090, SVP11090, SVP11066, SVP11066, SVP10733, SVP10733, SVP11056, SVP11056,
dd/mm/yy  hh:mm:ss, A  cm/hr, B  cm/hr, C  cm/hr, D  cm/hr, Q  cm/hr, R  cm/hr, S  cm/hr, T  cm/hr, c  cm/hr, d  cm/hr, g  cm/hr, h  cm/hr,
02/07/15  00:00:00,     0.00,     0.00,     0.00,  0.8.55.1.9,
01/07/15  15:45:00,     0.49,    -2.01,    -1.81,  0.8.65.2.7,
01/07/15  16:00:00,     0.37,    -2.34,    -1.81,  0.8.65.2.7,
01/07/15  16:15:00,     0.72,    -2.00,    -2.32,  0.8.64.0.4,
01/07/15  16:30:00,     0.57,    -2.92,    -2.51,  0.8.62.8.9,
01/07/15  16:45:00,     0.99,    -2.47,    -2.47,  0.8.62.8.3,
01/07/15  17:00:00,     0.60,    -2.55,    -2.54,  0.8.62.9.2,
01/07/15  17:15:00,     1.08,    -2.08,    -2.55,  0.8.62.7.5,
01/07/15  17:30:00,     0.64,    -2.36,    -2.47,  0.8.62.9.5,
01/07/15  17:45:00,     0.38,    -2.67,    -2.47,  0.8.63.1.1,
01/07/15  18:00:00,     0.72,    -2.49,    -2.46,  0.8.62.4.8,
01/07/15  18:15:00,     0.73,    -2.52,    -2.61,  0.8.62.4.8,
01/07/15  18:30:00,     0.90,    -1.81,    -3.66,  0.8.57.2.9,
01/07/15  18:45:00,     0.79,    -1.66,    -3.50,  0.8.62.3.1,
01/07/15  19:00:00,     0.64,    -1.78,    -2.65,  0.8.63.0.0,
01/07/15  19:15:00,     0.67,    -2.31,    -2.97,  0.8.61.9.2,
01/07/15  19:30:00,     0.19,    -2.46,    -2.79,  0.8.62.2.3,
01/07/15  19:45:00,     0.37,    -2.37,    -2.76,  0.8.62.2.5,
01/07/15  20:00:00,     0.37,    -2.63,    -2.83,  0.8.62.0.1,
01/07/15  20:15:00,     0.30,    -2.64,    -2.93,  0.8.62.0.9,
01/07/15  20:30:00,    -0.31,    -2.69,    -2.51,  0.8.62.9.5,
01/07/15  20:45:00,    -0.30,    -2.74,    -2.45,  0.8.63.0.0,
01/07/15  21:00:00,    -0.26,    -2.91,    -2.47,  0.8.62.9.5,
01/07/15  21:15:00,    -0.38,    -2.94,    -2.49,  0.8.62.9.2,
01/07/15  21:30:00,     0.37,    -2.17,    -2.56,  0.8.63.3.3,
01/07/15  21:45:00,     0.35,    -2.30,    -2.80,  0.8.62.2.3,
