  date      time  , SVP10239, SVP10239, SVP11057, SVP11057, SVP10851, SVP10851, SVP10814, SVP10814, SVP10928, SVP10928, SVP11091, SVP11091,
dd/mm/yy  hh:mm:ss, C  cm/hr, D  cm/hr, E  cm/hr, F  cm/hr, I  cm/hr, J  cm/hr, K  cm/hr, L  cm/hr, W  cm/hr, X  cm/hr, i  cm/hr, j  cm/hr,
10/07/15  00:00:00,   -20.20,   -20.20,     1.30,     2.37,     0.66,     0.57,    -0.14,     0.09,    -1.54,    -4.10,     1.15,     0.17,
10/07/15  00:30:00,   -20.20,   -20.20,     1.30,     2.37,     0.66,     0.57,    -0.14,     0.09,    -1.54,    -4.10,     1.15,     0.17,
10/07/15  01:00:00,   -20.20,   -20.20,     1.23,     2.37,     0.66,     0.57,     0.27,     0.04,    -1.52,    -4.11,     1.15,     0.17,
10/07/15  01:30:00,   -20.20,   -21.21,     1.17,     2.34,     0.64,     0.49,     0.42,     0.12,    -1.71,    -4.05,     1.13,     0.20,
10/07/15  02:00:00,   -20.20,   -21.21,     1.28,     2.46,     0.72,     0.47,     0.39,     0.09,    -1.60,    -4.10,     0.98,     0.18,
10/07/15  02:30:00,   -20.20,   -21.21,     1.34,     2.28,     0.75,     0.44,     0.26,     0.17,    -1.58,    -4.02,     1.10,     0.04,
10/07/15  03:00:00,   -20.20,   -20.20,     1.06,     2.54,     0.67,     0.41,     0.60,     0.09,    -1.70,    -4.12,     1.16,     0.14,
10/07/15  03:30:00,   -20.20,   -21.21,     0.73,     2.35,     0.67,     0.42,     0.50,     0.27,    -1.61,    -4.05,     1.04,     0.14,
10/07/15  04:00:00,   -20.20,   -21.21,     0.90,     2.07,     0.65,     0.40,     0.49,     0.17,    -1.56,    -3.97,     0.99,     0.05,
10/07/15  04:30:00,   -20.20,   -20.20,     1.13,     2.45,     0.63,     0.44,     0.58,     0.20,    -1.63,    -4.14,     0.97,     0.10,
10/07/15  05:00:00,   -20.20,   -21.21,     1.07,     2.43,     0.67,     0.49,     0.27,     0.09,    -1.53,    -3.96,     1.02,     0.07,
10/07/15  05:30:00,     0.45,     0.94,     1.09,     2.41,     0.70,     0.42,     0.30,     0.22,    -1.71,    -4.12,     0.94,     0.07,
10/07/15  06:00:00,    -0.41,     0.13,     1.24,     2.47,     0.68,     0.46,     0.31,     0.17,    -1.54,    -4.18,     0.91,     0.05,
10/07/15  06:30:00,    -0.30,    -0.64,     1.14,     2.38,     0.62,     0.46,     0.46,     0.21,    -1.64,    -3.98,     1.04,     0.21,
10/07/15  07:00:00,    -0.19,    -0.28,     2.12,     2.62,     0.66,     0.46,     0.67,     0.15,    -1.66,    -3.93,     1.03,     0.04,
10/07/15  07:30:00,   -20.20,   -20.20,     1.98,     2.83,     0.71,     0.49,     0.54,     0.09,    -1.61,    -3.86,     1.43,     0.30,
10/07/15  08:00:00,   -20.20,   -21.21,     3.22,     3.28,     0.76,     0.52,     0.61,     0.14,    -1.48,    -4.05,     1.55,     0.32,
10/07/15  08:30:00,   -20.20,   -21.21,     3.96,     3.59,     0.76,     0.48,     0.93,     0.31,    -1.37,    -4.10,     2.46,     0.39,
10/07/15  09:00:00,   -20.20,   -21.21,     4.92,     3.86,     0.75,     0.41,     1.04,     0.29,    -1.43,    -3.95,     3.78,     0.93,
10/07/15  09:30:00,     0.60,     0.54,     6.49,     4.25,     0.75,     0.42,     0.94,     0.34,    -1.28,    -3.94,     4.44,     1.12,
10/07/15  10:00:00,     0.89,   -20.20,     9.01,     5.44,     0.81,     0.45,     1.60,     0.29,    -0.97,    -3.91,     5.43,     1.53,
10/07/15  10:30:00,   -21.21,   -21.21,    11.96,     6.73,     0.94,     0.53,     1.76,     0.36,    -0.53,    -3.93,     6.50,     1.70,
